Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	comchi1	Common Chiffchaff	0.8905
2	Spectrogram 1	1	1.0	4.0	150	15000	comchi1	Common Chiffchaff	0.6592
3	Spectrogram 1	1	2.0	5.0	150	15000	comchi1	Common Chiffchaff	0.3765
4	Spectrogram 1	1	5.0	8.0	150	15000	comchi1	Common Chiffchaff	0.1528
5	Spectrogram 1	1	6.0	9.0	150	15000	comchi1	Common Chiffchaff	0.3182
6	Spectrogram 1	1	7.0	10.0	150	15000	comchi1	Common Chiffchaff	0.1932
7	Spectrogram 1	1	8.0	11.0	150	15000	comchi1	Common Chiffchaff	0.2404
8	Spectrogram 1	1	32.0	35.0	150	15000	eurrob1	European Robin	0.5390
9	Spectrogram 1	1	33.0	36.0	150	15000	eurrob1	European Robin	0.8833
10	Spectrogram 1	1	34.0	37.0	150	15000	eurrob1	European Robin	0.9720
