Turdus merula_Eurasian Blackbird
Hirundo rustica_Barn Swallow
Fringilla coelebs_Common Chaffinch
Columba palumbus_Common Wood-Pigeon
Sylvia atricapilla_Eurasian Blackcap
Corvus corone_Carrion Crow
Apus apus_Common Swift
Passer domesticus_House Sparrow
Parus major_Great Tit
Pica pica_Eurasian Magpie
Carduelis carduelis_European Goldfinch
Serinus serinus_European Serin
Milvus migrans_Black Kite
Luscinia megarhynchos_Common Nightingale
Streptopelia decaocto_Eurasian Collared-Dove
Erithacus rubecula_European Robin
Cuculus canorus_Common Cuckoo
Cyanistes caeruleus_Eurasian Blue Tit
Phoenicurus ochruros_Black Redstart
Delichon urbicum_Common House-Martin
Garrulus glandarius_Eurasian Jay
Gyps fulvus_Eurasian Griffon
Motacilla alba_White Wagtail
Chloris chloris_European Greenfinch
Anas platyrhynchos_Mallard
Troglodytes troglodytes_Eurasian Wren
Falco tinnunculus_Eurasian Kestrel
Sturnus vulgaris_European Starling
Emberiza cirlus_Cirl Bunting
Columba livia_Rock Pigeon
Buteo buteo_Common Buzzard
Phylloscopus bonelli_Western Bonelli's Warbler
Larus michahellis_Yellow-legged Gull
Linaria cannabina_Eurasian Linnet
Periparus ater_Coal Tit
Merops apiaster_European Bee-eater
Oriolus oriolus_Eurasian Golden Oriole
Ardea cinerea_Gray Heron
Certhia brachydactyla_Short-toed Treecreeper
Upupa epops_Eurasian Hoopoe
Saxicola rubicola_European Stonechat
Dendrocopos major_Great Spotted Woodpecker
Hippolais polyglotta_Melodious Warbler
Corvus corax_Common Raven
Aegithalos caudatus_Long-tailed Tit
Emberiza calandra_Corn Bunting
Regulus ignicapilla_Common Firecrest
Cettia cetti_Cetti's Warbler
Ptyonoprogne rupestris_Eurasian Crag-Martin
Picus viridis_Eurasian Green Woodpecker
Sitta europaea_Eurasian Nuthatch
Turdus viscivorus_Mistle Thrush
Egretta garzetta_Little Egret
Phalacrocorax carbo_Great Cormorant
Streptopelia turtur_European Turtle-Dove
Phylloscopus collybita_Common Chiffchaff
Fulica atra_Eurasian Coot
Lullula arborea_Wood Lark
Curruca melanocephala_Sardinian Warbler
Motacilla flava_Western Yellow Wagtail
Pyrrhocorax pyrrhocorax_Red-billed Chough
Galerida cristata_Crested Lark
Gallinula chloropus_Eurasian Moorhen
Curruca communis_Greater Whitethroat
Turdus philomelos_Song Thrush
Oenanthe oenanthe_Northern Wheatear
Lophophanes cristatus_Crested Tit
Milvus milvus_Red Kite
Petronia petronia_Rock Sparrow
Cisticola juncidis_Zitting Cisticola
Alauda arvensis_Eurasian Skylark
Phoenicurus phoenicurus_Common Redstart
Circus aeruginosus_Eurasian Marsh-Harrier
Circaetus gallicus_Short-toed Snake-Eagle
Picus sharpei_Iberian Green Woodpecker
Corvus monedula_Eurasian Jackdaw
Ciconia ciconia_White Stork
Hieraaetus pennatus_Booted Eagle
Himantopus himantopus_Black-winged Stilt
Sturnus unicolor_Spotless Starling
Curruca iberiae_Western Subalpine Warbler
Carduelis citrinella_Citril Finch
Prunella modularis_Dunnock
Motacilla cinerea_Gray Wagtail
Podiceps cristatus_Great Crested Grebe
Lanius senator_Woodchat Shrike
Anthus trivialis_Tree Pipit
Bubulcus ibis_Cattle Egret
Alectoris rufa_Red-legged Partridge
Acrocephalus scirpaceus_Eurasian Reed Warbler
Emberiza cia_Rock Bunting
Chroicocephalus ridibundus_Black-headed Gull
Actitis hypoleucos_Common Sandpiper
Lanius collurio_Red-backed Shrike
Muscicapa striata_Spotted Flycatcher
Ardea purpurea_Purple Heron
Acrocephalus arundinaceus_Great Reed Warbler
Pernis apivorus_European Honey-buzzard
Tachybaptus ruficollis_Little Grebe
Passer montanus_Eurasian Tree Sparrow
Charadrius dubius_Little Ringed Plover
Tadorna tadorna_Common Shelduck
Sterna hirundo_Common Tern
Emberiza citrinella_Yellowhammer
Saxicola rubetra_Whinchat
Riparia riparia_Bank Swallow
Apus melba_Alpine Swift
Falco subbuteo_Eurasian Hobby
Netta rufina_Red-crested Pochard
Pyrrhula pyrrhula_Eurasian Bullfinch
Coturnix coturnix_Common Quail
Curruca undata_Dartford Warbler
Recurvirostra avosetta_Pied Avocet
Sylvia borin_Garden Warbler
Poecile palustris_Marsh Tit
Ardea alba_Great Egret
Accipiter nisus_Eurasian Sparrowhawk
Mareca strepera_Gadwall
Ficedula hypoleuca_European Pied Flycatcher
Phylloscopus trochilus_Willow Warbler
Circus pygargus_Montagu's Harrier
Phasianus colchicus_Ring-necked Pheasant
Plegadis falcinellus_Glossy Ibis
Tringa glareola_Wood Sandpiper
Alcedo atthis_Common Kingfisher
Aythya ferina_Common Pochard
Melanocorypha calandra_Calandra Lark
Pyrrhocorax graculus_Yellow-billed Chough
Tringa ochropus_Green Sandpiper
Cinclus cinclus_White-throated Dipper
Spatula clypeata_Northern Shoveler
Tringa totanus_Common Redshank
Aquila chrysaetos_Golden Eagle
Anthus campestris_Tawny Pipit
Jynx torquilla_Eurasian Wryneck
Cygnus olor_Mute Swan
Vanellus vanellus_Northern Lapwing
Coccothraustes coccothraustes_Hawfinch
Anthus spinoletta_Water Pipit
Nycticorax nycticorax_Black-crowned Night-Heron
Psittacula krameri_Rose-ringed Parakeet
Phoenicopterus roseus_Greater Flamingo
Regulus regulus_Goldcrest
Loxia curvirostra_Red Crossbill
Galerida theklae_Thekla's Lark
Podiceps nigricollis_Eared Grebe
Emberiza schoeniclus_Reed Bunting
Ichthyaetus melanocephalus_Mediterranean Gull
Rallus aquaticus_Water Rail
Burhinus oedicnemus_Eurasian Thick-knee
Passer hispaniolensis_Spanish Sparrow
Tringa nebularia_Common Greenshank
Falco peregrinus_Peregrine Falcon
Morus bassanus_Northern Gannet
Falco naumanni_Lesser Kestrel
Aegypius monachus_Cinereous Vulture
Sternula albifrons_Little Tern
Cecropis daurica_Red-rumped Swallow
Columba oenas_Stock Dove
Chlidonias hybrida_Whiskered Tern
Anthus pratensis_Meadow Pipit
Monticola solitarius_Blue Rock-Thrush
Pandion haliaetus_Osprey
Thalasseus sandvicensis_Sandwich Tern
Gelochelidon nilotica_Gull-billed Tern
