"confidence_threshold","TP","FP","TN","FN","TPR","FPR","rec_recall","rec_precision","F_score1","F_score2","F_score3","id_precision","id_recall","id_FPR"
0.43,219,45,38659,851,0.204672897196262,0.00116267052501033,0.204672897196262,0.829545454545455,0.328335832083958,0.703248961088024,0.805205678922461,0.635105921395514,0.0917751810948118,0.000670258275608379
0.44,218,43,38661,852,0.203738317757009,0.00111099627945432,0.203738317757009,0.835249042145594,0.327573253193088,0.706443004193671,0.810379094589621,0.638686027106146,0.0904911168125433,0.000624697212188033
0.45,214,41,38663,856,0.2,0.00105932203389831,0.2,0.83921568627451,0.323018867924528,0.706407766990291,0.813473842679714,0.658557438894899,0.0895449618829571,0.0006382506809606
0.46,213,37,38667,857,0.199065420560748,0.000955973542786275,0.199065420560748,0.852,0.322727272727273,0.714201183431953,0.825201380897583,0.691653712621526,0.0882391635194975,0.000615781747995714
0.47,212,34,38669,859,0.197945845004669,0.000878484871973749,0.197945845004669,0.861788617886179,0.321943811693242,0.71979229079289,0.83409294534689,0.702778110836291,0.0870087808318832,0.000591710942801433
0.48,210,33,38670,861,0.196078431372549,0.00085264708162158,0.196078431372549,0.864197530864197,0.319634703196347,0.719903206291591,0.835993851247487,0.714417475022964,0.0860657395126881,0.000598001863142789
0.49,207,32,38671,864,0.19327731092437,0.000826809291269411,0.19327731092437,0.866108786610879,0.316030534351145,0.718896833503575,0.83725121140523,0.714770301337603,0.0851417880776877,0.000583432987300951
0.5,202,29,38674,869,0.188608776844071,0.000749295920212903,0.188608776844071,0.874458874458874,0.310291858678955,0.720369204950703,0.844069339290886,0.728542528208489,0.0843733914415763,0.00054167396091141
0.51,200,28,38675,871,0.186741363211951,0.000723458129860734,0.186741363211951,0.87719298245614,0.307929176289453,0.720491629582539,0.846215072682334,0.72826538310844,0.0835931505311409,0.000538532732219433
0.52,195,25,38678,876,0.182072829131653,0.000645944758804227,0.182072829131653,0.886363636363636,0.302091402013943,0.72206490960575,0.85366910840449,0.730881767600852,0.0827322939366604,0.00051606070674452
0.53,193,22,38681,878,0.180205415499533,0.00056843138774772,0.180205415499533,0.897674418604651,0.300155520995334,0.727333185546442,0.863630322094723,0.742866712810424,0.0820369938856741,0.00050948559986825
0.54,191,22,38681,880,0.178338001867414,0.00056843138774772,0.178338001867414,0.896713615023474,0.297507788161994,0.7249386023666,0.86232175584462,0.742780038357869,0.0812387468411417,0.000508041178840521
0.55,187,22,38681,884,0.174603174603175,0.00056843138774772,0.174603174603175,0.894736842105263,0.2921875,0.72004530011325,0.859633152792317,0.740096032257005,0.0800740557504107,0.000514829097644069
0.56,184,22,38681,887,0.171802054154995,0.00056843138774772,0.171802054154995,0.893203883495146,0.288175411119812,0.716281199908404,0.857551566609755,0.734124849974523,0.0797026449151843,0.000519039462476721
0.57,180,20,38683,891,0.168067226890756,0.000516755807043382,0.168067226890756,0.9,0.28324154209284,0.716459845469445,0.862797209434768,0.762697818054961,0.0786644136049822,0.000492473242263314
0.58,180,20,38683,891,0.168067226890756,0.000516755807043382,0.168067226890756,0.9,0.28324154209284,0.716459845469445,0.862797209434768,0.762609638690466,0.0782311340155793,0.00049473788334202
0.59,176,19,38684,895,0.164332399626517,0.000490918016691213,0.164332399626517,0.902564102564103,0.278041074249605,0.713910761154856,0.864129113800982,0.776277857733295,0.0774395006276332,0.000458443739157463
0.6,172,14,38689,899,0.160597572362278,0.000361729064930367,0.160597572362278,0.924731182795699,0.273667462211615,0.722510501606128,0.88312744649484,0.830274730059399,0.0765783550611429,0.000365571339617062
0.61,170,14,38689,901,0.158730158730159,0.000361729064930367,0.158730158730159,0.923913043478261,0.270916334661355,0.719800747198008,0.881824251450876,0.830643173714254,0.0759204885711789,0.000367082556919619
0.62,169,13,38690,902,0.157796451914099,0.000335891274578198,0.157796451914099,0.928571428571429,0.26975259377494,0.721315591262867,0.885735042291526,0.831864469066078,0.0751278416504608,0.000369022420355694
0.63,168,11,38692,903,0.156862745098039,0.00028421569387386,0.156862745098039,0.93854748603352,0.2688,0.72579415501906,0.894417795582732,0.854286669210746,0.0746254911209286,0.000273301541168283
0.64,164,10,38693,907,0.1531279178338,0.000258377903521691,0.1531279178338,0.942528735632184,0.263453815261044,0.723216601815824,0.896757078663851,0.854199504199504,0.073912292313652,0.000206943265632279
0.65,162,10,38693,909,0.151260504201681,0.000258377903521691,0.151260504201681,0.941860465116279,0.260659694288013,0.720376667538582,0.895517486727601,0.856869925565578,0.0729779981837449,0.000216322494342813
0.66,160,10,38693,911,0.149393090569561,0.000258377903521691,0.149393090569561,0.941176470588235,0.257856567284448,0.717488789237668,0.894250456532566,0.856839936061904,0.0721565828548592,0.000216443645888253
0.67,153,10,38693,918,0.142857142857143,0.000258377903521691,0.142857142857143,0.938650306748466,0.247974068071313,0.706985593911389,0.889586091762132,0.853826369188688,0.0710053504381006,0.000220274506877425
0.68,149,10,38693,922,0.139122315592904,0.000258377903521691,0.139122315592904,0.937106918238994,0.242276422764228,0.700691562932227,0.886747981851394,0.850500634856972,0.0702600621100959,0.000222618036858299
0.69,148,9,38694,923,0.138188608776844,0.000232540113169522,0.138188608776844,0.942675159235669,0.241042345276873,0.702204856265699,0.891300459125872,0.87024480074896,0.0693356204010658,0.000218611956478461
0.7,146,9,38694,925,0.136321195144725,0.000232540113169522,0.136321195144725,0.941935483870968,0.238172920065253,0.698958039988736,0.889867841409692,0.868050748114714,0.0689094841368654,0.000220932430040621
0.71,142,9,38694,929,0.132586367880486,0.000232540113169522,0.132586367880486,0.940397350993378,0.23240589198036,0.692285632348724,0.886896295838229,0.860610297002939,0.0673362184394211,0.000229191586303822
0.72,141,8,38695,930,0.131652661064426,0.000206702322817353,0.131652661064426,0.946308724832215,0.231147540983607,0.693777134587554,0.891678667584998,0.862464495659391,0.0657764876444201,0.000234719259370629
0.73,138,7,38695,934,0.128731343283582,0.000180869205725802,0.128731343283582,0.951724137931034,0.226787181594084,0.691627358490566,0.895068070896481,0.864859576301196,0.0645744584258626,0.00017737466472362
0.74,136,6,38696,936,0.126865671641791,0.000155030747764973,0.126865671641791,0.957746478873239,0.224052718286656,0.691387559808612,0.899423782084861,0.886478129713424,0.0638185891971492,0.000177366620005567
0.75,134,5,38697,938,0.125,0.000129192289804145,0.125,0.964028776978417,0.22130470685384,0.691140776699029,0.903954047555437,0.891844223484848,0.0621954847929025,0.000171966307638381
0.76,131,5,38697,941,0.122201492537313,0.000129192289804145,0.122201492537313,0.963235294117647,0.216887417218543,0.685652709359606,0.901785714285714,0.895998289345064,0.061470393621875,0.000176781906843723
0.77,128,4,38698,944,0.119402985074627,0.000103353831843316,0.119402985074627,0.96969696969697,0.212624584717608,0.683417085427136,0.905829596412556,0.919161248108617,0.0605708956233498,0.000116395872632725
0.78,124,4,38698,948,0.115671641791045,0.000103353831843316,0.115671641791045,0.96875,0.206666666666667,0.675641025641026,0.90282583621684,0.916982029188014,0.0597085619412067,0.000120632694567965
0.79,122,4,38698,950,0.113805970149254,0.000103353831843316,0.113805970149254,0.968253968253968,0.203672787979967,0.671632124352331,0.901258045640726,0.91258971291866,0.0581531234638615,0.00011969595989447
0.8,118,4,38698,954,0.110074626865672,0.000103353831843316,0.110074626865672,0.967213114754098,0.197654941373534,0.663359788359788,0.89798071127185,0.914725209080048,0.057542697806501,0.00011890201122033
0.81,109,3,38699,963,0.101679104477612,7.75153738824867e-05,0.101679104477612,0.973214285714286,0.184121621621622,0.646997206703911,0.897082790091265,0.919054580896686,0.0545181616232671,0.000115444799450645
0.82,103,3,38699,969,0.0960820895522388,7.75153738824867e-05,0.0960820895522388,0.971698113207547,0.174872665534805,0.632586705202312,0.891278272789582,0.916852146263911,0.0536651849904003,0.000116400100185765
0.83,100,3,38699,972,0.0932835820895522,7.75153738824867e-05,0.0932835820895522,0.970873786407767,0.170212765957447,0.625,0.888146324305311,0.916779200030432,0.0523438882260532,0.000117362792371821
0.84,96,3,38699,976,0.0895522388059701,7.75153738824867e-05,0.0895522388059701,0.96969696969697,0.163962425277541,0.614457831325301,0.883703973751367,0.916626303723078,0.0502018563789125,0.000157371864661761
0.85,92,3,38699,980,0.0858208955223881,7.75153738824867e-05,0.0858208955223881,0.968421052631579,0.157669237360754,0.603395061728395,0.87892546348846,0.911777353081701,0.0493533092921672,0.000152213793427294
0.86,89,3,38699,983,0.0830223880597015,7.75153738824867e-05,0.0830223880597015,0.967391304347826,0.152920962199313,0.594732704402516,0.875097352024922,0.912774210807919,0.0483012370087953,0.000154793239491255
0.87,85,2,38700,987,0.0792910447761194,5.16769159216578e-05,0.0792910447761194,0.977011494252874,0.146678170836928,0.586444805194805,0.878530495292673,0.93801652892562,0.0469575143101212,0.000137429799565006
0.88,80,2,38700,992,0.0746268656716418,5.16769159216578e-05,0.0746268656716418,0.975609756097561,0.138648180242634,0.570469798657718,0.87144089732528,0.937950937950938,0.0450227736683454,0.000147673445407428
0.89,78,2,38700,994,0.0727611940298507,5.16769159216578e-05,0.0727611940298507,0.975,0.135416666666667,0.563775510204082,0.868386243386243,0.937878787878788,0.0433867767223358,0.00015268791576985
0.9,72,2,38700,1000,0.0671641791044776,5.16769159216578e-05,0.0671641791044776,0.972972972972973,0.12565445026178,0.542553191489362,0.858356940509915,0.935855263157895,0.0406940215247235,0.00016413245608171
0.91,65,2,38700,1007,0.060634328358209,5.16769159216578e-05,0.060634328358209,0.970149253731343,0.114135206321335,0.515391791044776,0.844698919197118,0.933586337760911,0.0392557174222453,0.000217374307123133
0.92,58,1,38701,1014,0.0541044776119403,2.58384579608289e-05,0.0541044776119403,0.983050847457627,0.102564102564103,0.489087301587302,0.84021801491681,0.96551724137931,0.037084904909999,0.0001001001001001
0.93,53,0,38702,1019,0.0494402985074627,0,0.0494402985074627,1,0.0942222222222222,0.469270833333333,0.84008160703076,1,0.0350155303775026,0
0.94,46,0,38702,1026,0.042910447761194,0,0.042910447761194,1,0.0822898032200358,0.432522123893805,0.819111424541608,1,0.0317865007404289,0
0.95,43,0,38702,1029,0.0401119402985075,0,0.0401119402985075,1,0.0771300448430493,0.415340909090909,0.808451228592703,1,0.0301750046609399,0
0.96,40,0,38702,1032,0.0373134328358209,0,0.0373134328358209,1,0.0719424460431655,0.397196261682243,0.796529968454259,1,0.0282617903278374,0
0.97,37,0,38702,1035,0.0345149253731343,0,0.0345149253731343,1,0.066726780883679,0.378004807692308,0.783109807208717,1,0.026289816539051,0
0.98,32,0,38702,1040,0.0298507462686567,0,0.0298507462686567,1,0.0579710144927536,0.343434343434343,0.756554307116105,1,0.0220805464678144,0
0.99,19,0,38702,1053,0.0177238805970149,0,0.0177238805970149,1,0.0348304307974335,0.234738372093023,0.645693135935397,1,0.0185838188468358,0
