Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	melwar1	Melodious Warbler	0.3832
2	Spectrogram 1	1	3.0	6.0	150	15000	melwar1	Melodious Warbler	0.9993
3	Spectrogram 1	1	6.0	9.0	150	15000	melwar1	Melodious Warbler	1.0000
4	Spectrogram 1	1	9.0	12.0	150	15000	melwar1	Melodious Warbler	0.4513
5	Spectrogram 1	1	12.0	15.0	150	15000	houspa	House Sparrow	0.1549
6	Spectrogram 1	1	15.0	18.0	150	15000	melwar1	Melodious Warbler	0.8843
7	Spectrogram 1	1	18.0	21.0	150	15000	melwar1	Melodious Warbler	0.9793
8	Spectrogram 1	1	27.0	30.0	150	15000	melwar1	Melodious Warbler	0.9623
9	Spectrogram 1	1	30.0	33.0	150	15000	melwar1	Melodious Warbler	0.9912
10	Spectrogram 1	1	33.0	36.0	150	15000	melwar1	Melodious Warbler	0.9534
11	Spectrogram 1	1	36.0	39.0	150	15000	melwar1	Melodious Warbler	0.9997
12	Spectrogram 1	1	39.0	42.0	150	15000	melwar1	Melodious Warbler	0.9424
13	Spectrogram 1	1	42.0	45.0	150	15000	melwar1	Melodious Warbler	0.9024
14	Spectrogram 1	1	51.0	54.0	150	15000	melwar1	Melodious Warbler	0.9745
15	Spectrogram 1	1	54.0	57.0	150	15000	melwar1	Melodious Warbler	0.9999
16	Spectrogram 1	1	57.0	60.0	150	15000	melwar1	Melodious Warbler	0.8712
