Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	sarwar1	Sardinian Warbler	0.3373
2	Spectrogram 1	1	15.0	18.0	150	15000	melwar1	Melodious Warbler	0.9797
3	Spectrogram 1	1	18.0	21.0	150	15000	melwar1	Melodious Warbler	0.9992
4	Spectrogram 1	1	21.0	24.0	150	15000	melwar1	Melodious Warbler	0.9998
5	Spectrogram 1	1	24.0	27.0	150	15000	melwar1	Melodious Warbler	0.9939
6	Spectrogram 1	1	27.0	30.0	150	15000	melwar1	Melodious Warbler	0.9994
7	Spectrogram 1	1	30.0	33.0	150	15000	melwar1	Melodious Warbler	0.9652
8	Spectrogram 1	1	33.0	36.0	150	15000	melwar1	Melodious Warbler	0.8699
9	Spectrogram 1	1	33.0	36.0	150	15000	grywag	Gray Wagtail	0.2106
10	Spectrogram 1	1	36.0	39.0	150	15000	thelar1	Thekla's Lark	0.4870
11	Spectrogram 1	1	57.0	60.0	150	15000	melwar1	Melodious Warbler	0.9995
